timestamp,vehicle_id,route_id,trip_id,start_time,start_date,latitude,longitude,bearing,speed_ms,speed_kmh,schedule_relationship,congestion_level,occupancy_status,route_number
1477811850,38743_4146216_2435_T80_1,2435_T80,355810,17:50:00,20161030,-33.85147476196289,150.89622497558594,170.0,0.0,0.0,0,1,1,T80
1477811853,38743_4146213_2435_T80_1,2435_T80,355809,17:30:00,20161030,-33.92300033569336,150.91322326660156,21.0,0.0,0.0,0,1,1,T80
1477811863,38743_4146055_2435_T80_1,2435_T80,356430,18:10:00,20161030,-33.92648696899414,150.89959716796875,273.0,16.600000381469727,59.76000137329102,0,1,1,T80
1477811859,38743_4146052_2435_T80_1,2435_T80,356429,17:50:00,20161030,-33.8614616394043,150.8966522216797,5.0,17.799999237060547,64.07999725341797,0,4,1,T80
1477811862,38743_4146049_2435_T80_1,2435_T80,356428,17:30:00,20161030,-33.816471099853516,150.9730224609375,75.0,0.0,0.0,0,1,1,T80
1477811852,33556_11421545_2448_183_1,2448_183,334511,17:40:00,20161030,-32.73159408569336,151.5535125732422,13.0,7.300000190734863,26.280000686645508,0,1,1,183
1477811836,11954_142750030_2441_339_1,2441_339,304295,17:51:00,20161030,-33.88505554199219,151.21360778808594,281.0,11.600000381469727,41.76000137329102,0,4,1,339
1477811853,11954_76457804_2441_399_1,2441_399,308450,17:48:00,20161030,-33.93318176269531,151.23764038085938,171.0,7.199999809265137,25.91999931335449,0,1,1,399
1477811855,11954_76457803_2441_399_1,2441_399,308063,17:18:00,20161030,-33.97354507446289,151.2444305419922,278.0,8.300000190734863,29.88000068664551,0,4,1,399
1477811856,11954_76457928_2441_399_1,2441_399,308049,17:53:00,20161030,-33.91322326660156,151.22479248046875,317.0,10.5,37.800000000000004,0,1,2,399
1477811862,33553_11418004_2436_607X_1,2436_607X,301259,17:40:00,20161030,-33.772605895996094,150.97181701660156,286.0,9.300000190734863,33.48000068664551,0,0,1,607X
1477811860,33553_11417492_2436_607X_1,2436_607X,299629,17:51:00,20161030,-33.76848220825195,150.96583557128906,153.0,20.399999618530273,73.43999862670898,0,1,1,607X
1477811854,33553_11418005_2436_607X_1,2436_607X,301261,18:10:00,20161030,-33.84854507446289,151.2128143310547,10.0,18.0,64.8,0,1,1,607X
1477811857,33553_11417576_2436_607X_1,2436_607X,301260,17:55:00,20161030,-33.75909423828125,151.0457000732422,263.0,23.100000381469727,83.16000137329102,0,1,2,607X
1477811863,23537_139778_2442_987_1,2442_987,291701,18:20:00,20161030,-34.05595779418945,151.15170288085938,28.0,0.0,0.0,0,0,2,987
1477811850,8896_89461200782_2433_775_1,2433_775,227537,17:31:00,20161030,-33.75611877441406,150.6947784423828,314.0,8.699999809265137,31.319999313354494,0,1,1,775
1477811858,23537_140233_2442_947_1,2442_947,169202,18:20:00,20161030,-33.961273193359375,151.1376953125,107.0,5.300000190734863,19.08000068664551,0,0,1,947
1477811857,9212_91047_2446_882_1,2446_882,298637,18:03:00,20161030,-34.06507873535156,150.82623291015625,238.0,12.199999809265137,43.919999313354495,0,4,1,882
1477811849,11954_76362261_2439_515_1,2439_515,328876,17:46:00,20161030,-33.85436248779297,151.1576690673828,142.0,10.800000190734863,38.88000068664551,0,1,1,515
1477811864,11954_76362405_2439_515_1,2439_515,329250,17:23:00,20161030,-33.79025650024414,151.08155822753906,4.0,6.199999809265137,22.319999313354494,0,0,1,515
1477811858,8896_89452670739_2433_T72_1,2433_T72,23671,18:09:00,20161030,-33.73244857788086,150.89337158203125,99.0,14.399999618530273,51.83999862670898,0,1,1,T72
1477811846,8896_89452660739_2433_T72_1,2433_T72,20843,18:09:00,20161030,-33.74788284301758,150.9165496826172,8.0,0.0,0.0,0,1,2,T72
1477811857,23537_140057_2442_455_1,2442_455,280436,18:20:00,20161030,-33.94055938720703,151.1012725830078,358.0,0.0,0.0,0,0,2,455
1477811855,11954_77510924_2438_526_1,2438_526,329422,18:01:00,20161030,-33.83818435668945,151.05538940429688,196.0,13.0,46.800000000000004,0,1,1,526
1477811858,11954_77502336_2438_526_1,2438_526,339169,17:59:00,20161030,-33.853248596191406,151.06752014160156,236.0,18.5,66.60000000000001,0,0,1,526
1477811857,38743_4145746_2435_815_1,2435_815,354809,17:54:00,20161030,-33.89582443237305,150.9331817626953,90.0,6.199999809265137,22.319999313354494,0,1,1,815
1477811856,9212_282072_2446_879_1,2446_879,31545,18:01:00,20161030,-34.0555419921875,150.81051635742188,65.0,8.0,28.8,0,1,1,879
1477811866,11954_161211656_2440_178_1,2440_178,345785,17:42:00,20161030,-33.7828369140625,151.2675323486328,12.0,7.599999904632568,27.359999656677246,0,0,1,178
1477811861,11954_76244691_2440_178_1,2440_178,345878,17:57:00,20161030,-33.8238410949707,151.24185180664062,52.0,10.5,37.800000000000004,0,0,1,178
1477811862,11954_76244659_2440_178_1,2440_178,341382,17:39:00,20161030,-33.79596710205078,151.25363159179688,251.0,8.899999618530273,32.039998626708986,0,0,1,178
1477811863,11954_780480_2438_415_1,2438_415,329565,17:25:00,20161030,-33.922607421875,151.0941162109375,60.0,6.800000190734863,24.480000686645507,0,4,1,415
1477811851,11954_76362520_2439_458_1,2439_458,339291,17:39:00,20161030,-33.825439453125,151.09056091308594,104.0,8.899999618530273,32.039998626708986,0,1,1,458
1477811848,11954_76362534_2439_458_1,2439_458,328660,17:52:00,20161030,-33.86591720581055,151.09388732910156,198.0,0.0,0.0,0,1,1,458
1477811818,34456_235036_2456_37_1,2456_37,293447,18:17:00,20161030,-34.42565155029297,150.9040985107422,345.0,0.0,0.0,0,0,1,37
1477811856,11954_78908179_2439_520_1,2439_520,287560,18:15:00,20161030,-33.81904602050781,151.1159210205078,122.0,12.100000381469727,43.560001373291016,0,1,1,520
1477811845,11954_78908170_2439_520_1,2439_520,285918,17:45:00,20161030,-33.87278366088867,151.20626831054688,93.0,0.800000011920929,2.8800000429153445,0,1,1,520
1477811822,11954_76538133_2438_412_1,2438_412,263179,18:20:00,20161030,-33.86573028564453,151.210205078125,217.0,0.0,0.0,0,0,1,412
1477811857,11954_76538131_2438_412_1,2438_412,261717,17:20:00,20161030,-33.93207550048828,151.1132354736328,234.0,15.300000190734863,55.08000068664551,0,0,1,412
1477811862,17740_7794301_2451_320_1,2451_320,266615,18:00:00,20161030,-32.98622512817383,151.67266845703125,277.0,13.199999809265137,47.5199993133545,0,1,1,320
1477811849,11954_73459462_2438_462_1,2438_462,345987,18:19:00,20161030,-33.85094451904297,151.10842895507812,345.0,10.0,36.0,0,0,1,462
1477811862,11954_73459408_2438_462_1,2438_462,345901,18:26:00,20161030,-33.88802719116211,151.12631225585938,115.0,0.0,0.0,0,4,2,462
1477811855,11954_76250880_2440_246_1,2440_246,124314,18:09:00,20161030,-33.82928466796875,151.21551513671875,50.0,9.300000190734863,33.48000068664551,0,1,1,246
1477811846,11954_76244741_2440_136_1,2440_136,341523,18:10:00,20161030,-33.78190231323242,151.28302001953125,300.0,5.900000095367432,21.240000343322755,0,0,1,136
1477811853,11954_76244740_2440_136_1,2440_136,341267,17:30:00,20161030,-33.75320816040039,151.29171752929688,98.0,0.0,0.0,0,4,1,136
1477811861,11954_76244729_2440_136_1,2440_136,341522,17:42:00,20161030,-33.7522087097168,151.2612762451172,190.0,3.0999999046325684,11.159999656677247,0,1,1,136
1477811860,11954_76244850_2440_136_1,2440_136,341488,18:45:00,20161030,-33.79616165161133,151.18084716796875,179.0,0.4000000059604645,1.4400000214576723,0,0,1,136
1477811860,11954_76244848_2440_136_1,2440_136,341487,18:00:00,20161030,-33.76078796386719,151.20803833007812,39.0,11.800000190734863,42.48000068664551,0,1,1,136
1477811850,38743_4145745_2435_816_1,2435_816,356367,17:52:00,20161030,-33.88230895996094,150.8900604248047,311.0,9.100000381469727,32.76000137329102,0,1,1,816
1477811857,11954_81855841_2438_M41_1,2438_M41,339932,17:09:00,20161030,-33.8363037109375,151.09292602539062,236.0,11.600000381469727,41.76000137329102,0,1,1,M41
1477811853,11954_81855840_2438_M41_1,2438_M41,339405,16:49:00,20161030,-33.77757263183594,151.1182861328125,311.0,0.0,0.0,0,1,1,M41
1477811860,11954_81855843_2438_M41_1,2438_M41,339125,17:49:00,20161030,-33.89769744873047,151.0995635986328,10.0,0.0,0.0,0,1,1,M41
1477811848,11954_81855842_2438_M41_1,2438_M41,339036,17:29:00,20161030,-33.85615921020508,151.1031951904297,349.0,0.800000011920929,2.8800000429153445,0,1,1,M41
1477811859,11954_81855844_2438_M41_1,2438_M41,339030,18:09:00,20161030,-33.9633903503418,151.10313415527344,342.0,5.0,18.0,0,1,1,M41
1477811853,11954_81855799_2438_M41_1,2438_M41,333330,17:14:00,20161030,-33.92310333251953,151.1075439453125,155.0,12.300000190734863,44.28000068664551,0,0,1,M41
1477811836,11954_81855798_2438_M41_1,2438_M41,333329,16:54:00,20161030,-33.957237243652344,151.10855102539062,142.0,11.600000381469727,41.76000137329102,0,1,1,M41
1477811864,11954_81855801_2438_M41_1,2438_M41,333477,17:54:00,20161030,-33.837615966796875,151.09104919433594,48.0,13.199999809265137,47.5199993133545,0,1,1,M41
1477811858,11954_81855800_2438_M41_1,2438_M41,333383,17:34:00,20161030,-33.86634063720703,151.10597229003906,186.0,11.800000190734863,42.48000068664551,0,1,1,M41
1477811850,11954_81855802_2438_M41_1,2438_M41,333373,18:14:00,20161030,-33.77467346191406,151.1205291748047,130.0,0.10000000149011612,0.36000000536441806,0,1,1,M41
1477811854,11954_146093217_2441_361_1,2441_361,113521,18:47:00,20161030,-33.898460388183594,151.2728271484375,168.0,4.599999904632568,16.559999656677245,0,1,1,361
1477811856,11954_146093215_2441_361_1,2441_361,113519,18:17:00,20161030,-33.9007568359375,151.27001953125,170.0,9.899999618530273,35.63999862670899,0,1,1,361
1477811854,11954_146093215_2441_361_2,2441_361,113519_2,18:17:00,20161030,-33.898460388183594,151.2728271484375,168.0,4.599999904632568,16.559999656677245,1,1,1,361
1477811856,11954_76457500_2441_301_1,2441_301,279848,17:10:00,20161030,-33.93947219848633,151.21456909179688,141.0,12.5,45.0,0,1,1,301
1477811860,8284_3891644_2437_450_1,2437_450,322401,18:18:00,20161030,-33.87184524536133,151.093505859375,145.0,0.0,0.0,0,1,2,450
1477811830,17740_7794325_2451_322_1,2451_322,313835,18:28:00,20161030,-32.926109313964844,151.7843475341797,260.0,0.0,0.0,0,1,1,322
1477811856,17740_7794335_2451_322_1,2451_322,313642,17:14:00,20161030,-32.92335891723633,151.74383544921875,105.0,0.0,0.0,0,1,1,322
1477811861,17740_7794333_2451_322_1,2451_322,313538,18:16:00,20161030,-33.038822174072266,151.6609344482422,222.0,4.900000095367432,17.640000343322754,0,4,1,322
1477811838,17740_7794339_2451_322_1,2451_322,313838,17:25:00,20161030,-33.00856018066406,151.71502685546875,227.0,14.5,52.2,0,1,2,322
1477811851,3936_133487_2453_26_1,2453_26,312051,18:05:00,20161030,-33.37272644042969,151.4745330810547,83.0,1.399999976158142,5.039999914169312,0,1,1,26
